snapshot-date,sku,fnsku,asin,product-name,condition,available,pending-removal-quantity,inv-age-0-to-90-days,inv-age-91-to-180-days,inv-age-181-to-270-days,inv-age-271-to-365-days,inv-age-366-to-455-days,inv-age-456-plus-days,currency,units-shipped-t7,units-shipped-t30,units-shipped-t60,units-shipped-t90,alert,your-price,sales-price,lowest-price-new-plus-shipping,lowest-price-used,recommended-action,DEPRECATED healthy-inventory-level,recommended-sales-price,recommended-sale-duration-days,recommended-removal-quantity,estimated-cost-savings-of-recommended-actions,sell-through,item-volume,volume-unit-measurement,storage-type,storage-volume,marketplace,product-group,sales-rank,days-of-supply,estimated-excess-quantity,weeks-of-cover-t30,weeks-of-cover-t90,featuredoffer-price,sales-shipped-last-7-days,sales-shipped-last-30-days,sales-shipped-last-60-days,sales-shipped-last-90-days,inv-age-0-to-30-days,inv-age-31-to-60-days,inv-age-61-to-90-days,inv-age-181-to-330-days,inv-age-331-to-365-days,estimated-storage-cost-next-month,inbound-quantity,inbound-working,inbound-shipped,inbound-received,no-sale-last-6-months,Total Reserved Quantity,unfulfillable-quantity,quantity-to-be-charged-ais-181-210-days,estimated-ais-181-210-days,quantity-to-be-charged-ais-211-240-days,estimated-ais-211-240-days,quantity-to-be-charged-ais-241-270-days,estimated-ais-241-270-days,quantity-to-be-charged-ais-271-300-days,estimated-ais-271-300-days,quantity-to-be-charged-ais-301-330-days,estimated-ais-301-330-days,quantity-to-be-charged-ais-331-365-days,estimated-ais-331-365-days,quantity-to-be-charged-ais-366-455-days,estimated-ais-366-455-days,quantity-to-be-charged-ais-456-plus-days,estimated-ais-456-plus-days,historical-days-of-supply,fba-minimum-inventory-level,fba-inventory-level-health-status,Recommended ship-in quantity,Recommended ship-in date,Last updated date for Historical Days of Supply,Exempted from Low-Inventory-Level fee?,Low-Inventory-Level fee applied in current week?,Short term historical days of supply,Long term historical days of supply,Inventory age snapshot date,Inventory Supply at FBA,Reserved FC Transfer,Reserved FC Processing,Reserved Customer Order,Total Days of Supply (including units from open shipments),supplier,is-seasonal-in-next-3-months,season-name,season-start-date,season-end-date
2026-04-30,BAMBOO-TWIN-LIGHTOLIVE-6PCS,X00438TIKT,B0CQ2YWCB3,"DECOLURE 100% Viscose Derived from Bamboo Sheets Twin Size - Luxury 4 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Light Olive)",New,80,0,1,1,48,0,30,0,USD,0,4,4,7,,64.99,0,64.99,0,Edit listing,,64.34,9,0,4069.74,0.08,0.184486,cubic feet,Standard,14.75888,US,gl_home,14195,366,80,80,148,64.99,0,259.94,259.94,474.91,0,1,0,48,0,65.09,0,0,0,0,,1,0,1,0.09,24,4.42,24,6.64,0,0,0,0,0,0,1,1.27,29,42.26,1087,7,Excess,,,2026-04-27,Yes,No,622.8,1087,2026-04-27,80,0,1,0,366,unassigned,N,,,
2026-04-30,SS-SATIN-BLACK-KING-4PCS,X004D7LWNV,B0DDRKVH9Q,"SLEEP SANCTUARY Satin Sheets King Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Black)",New,445,0,460,0,0,0,0,0,USD,68,294,569,813,,35.95,0,35.95,0,NoExcessInventory,,0,0,0,0,1.68,0.301341,cubic feet,Standard,134.096745,US,gl_home,14711,79,0,8,9,35.95,2444.59,10567.76,20550.01,29321.81,316,144,0,0,0,62.8,173,0,102,71,,23,0,,,,,,,,,,,,,,,,,54.7,321,Healthy,154,2026-05-06,2026-04-27,No,No,40.4,54.7,2026-04-27,626,8,14,1,82,unassigned,N,,,
2026-04-30,SATIN-QUEEN-GREY-6PCS,X003UM8ZI5,B0C7F5ZR17,"DECOLURE Satin Bed Sheets - 6 Piece Luxury Silky Queen Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Grey)",New,108,0,2,13,99,0,0,0,USD,6,33,57,88,,29.95,0,29.95,0,NoExcessInventory,,0,0,0,0,0.55,0.212931,cubic feet,Standard,22.996548,US,gl_home,24922,141,0,13,15,29.95,179.7,988.22,1753.78,2682.23,1,1,0,99,0,23.58,0,0,0,0,,4,0,101,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.8,55,Healthy,,,2026-04-27,Yes,No,107.7,162.8,2026-04-27,110,2,2,0,145,unassigned,N,,,
2026-04-30,SL-COOLING-SHEET-KING-LIGHT-PINK,X004OD4SU3,B0F7LTXSLG,"SLEEPHORIA Cooling Sheets - BreezeWeave 4 PC King Size Cooling Bed Sheets for Hot Sleepers & Deep, Cool Rest - Cloud Soft, Silky Smooth, 16 in Deep Pocket, Ultra Durable (Light Pink)",New,5,0,13,0,0,0,0,0,USD,10,60,93,113,,76.99,0,76.99,0,GoToRestock,,0,0,0,0,3.83,0.319215,cubic feet,Standard,1.596075,US,gl_home,32563,12,0,0,0,76.99,757.9,4595.4,7108.57,8637.37,13,0,0,0,0,0.61,0,0,0,0,,3,0,,,,,,,,,,,,,,,,,34.5,22,Low stock,36,2026-05-06,2026-04-27,Yes,No,23.9,34.5,2026-04-27,8,3,0,0,12,unassigned,N,,,
2026-04-30,SL-COOLING-FITTED-TWIN-COOL-BLUE,X004OD9S8F,B0F7M7Z55J,"SLEEPHORIA Cooling Fitted Sheet Twin Size - 1 PC BreezeWeave Cooling Sheets for Hot Sleepers & Cool Rest w/ 16 in Deep Pocket - Corner Straps, Cloud Soft, Ultra Durable - 37 x 72 in (Cool Blue)",New,29,0,0,0,30,0,0,0,USD,3,20,30,30,,24.99,0,24.99,0,NoExcessInventory,,0,0,0,0.01,0.6,0.115405,cubic feet,Standard,3.346745,US,gl_home,33953,65,0,5,12,24.99,74.97,533.8,787.7,787.7,0,0,0,30,0,19.54,0,0,0,0,,1,0,0,0,0,0,0,0,30,18.89,0,0,0,0,0,0,0,0,171.1,,,,,2026-04-27,Yes,No,54.2,171.1,2026-04-27,30,1,0,0,65,unassigned,N,,,
2026-04-30,SATIN-STRIPE-FULL-WHITE,X0030KQXRR,B09G6KKB4S,"DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky Full Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Striped White)",New,78,0,31,2,48,0,0,0,USD,0,5,10,22,,29.95,0,29.95,0,NoRestockExcessActionRequired,,16.77,5,0,412.15,0.27,0.154137,cubic feet,Standard,12.022686,US,gl_home,10574,366,39,62,46,28.45,0,149.74,310.75,640.38,1,18,12,48,0,24.89,0,0,0,0,,2,0,0,0,30,4.6,1,0.23,17,14.28,0,0,0,0,0,0,0,0,356.7,13,Excess,,,2026-04-27,Yes,No,356.7,330.4,2026-04-27,80,2,0,0,366,unassigned,N,,,
2026-04-30,BM-TWIN-R-PURPLE,X003VHUI9X,B0C9LS4RWT,DECOLURE Cooling Bed Sheets Twin Set 3pcs - Luxurious & Ultra-Soft Twin Size Cooling Sheets for Hot Sleepers - Comfortable Cool Bamboo Viscose Microfiber Sheets Twin Size w/Deep Pockets (Purple),New,81,0,1,0,48,33,0,0,USD,1,4,9,13,,48.95,0,48.95,0,Create Outlet deal,,22.97,2,0,2725.28,0.13,0.181028,cubic feet,Standard,14.663268,US,gl_home,99235,366,69,81,81,48.95,48.95,150.8,320.55,468.35,0,0,1,81,0,55.78,0,0,0,0,,1,0,0,0,0,0,48,13.03,33,32.57,0,0,0,0,0,0,0,0,641.8,9,Excess,,,2026-04-27,Yes,No,641.8,621.7,2026-04-27,82,1,0,0,366,unassigned,N,,,
2026-04-30,SS-SATIN-STONE-GREY-TWIN-3PCS,X004D7HGGN,B0DDQVBL24,"SLEEP SANCTUARY Satin Sheets Twin Size – 3 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Stone Grey)",New,40,0,41,0,0,0,0,0,USD,2,3,8,9,,29.95,0,29.95,0,Create Outlet deal,,17.47,2,0,1964.2,0.29,0.259904,cubic feet,Standard,10.39616,US,gl_home,14711,366,0,53,57,29.95,59.9,89.84,259.59,294.54,1,24,16,0,0,7.21,0,0,0,0,,2,0,,,,,,,,,,,,,,,,,661.5,6,Healthy,,,2026-04-27,Yes,No,661.5,360.4,2026-04-27,40,0,2,0,366,unassigned,N,,,
2026-04-30,SL-COOLING-FITTED-CAL-KING-LIGHT-BLUE,X004OD2QVB,B0F7M35WZY,"SLEEPHORIA Cooling Fitted Sheet Calfornia King Size - 1 PC BreezeWeave Cooling Sheets for Hot Sleepers & Cool Rest w/ 16 in Deep Pocket - Corner Straps, Cloud Soft - 69 x 81 in (Light Blue)",New,43,0,1,0,43,0,0,0,USD,1,3,5,5,,33.99,0,33.99,0,Create Outlet deal,,17.99,2,0,2010.45,0.11,0.144256,cubic feet,Standard,6.203008,US,gl_home,33953,366,43,57,111,33.99,33.99,105.97,173.95,173.95,1,0,0,43,0,36.78,0,0,0,0,,0,0,0,0,0,0,1,0.22,42,33.05,0,0,0,0,0,0,0,0,1055,,Excess,,,2026-04-27,Yes,No,679,1055,2026-04-27,43,0,0,0,366,unassigned,N,,,
2026-04-30,SATIN-IVORY-KING,X003EKFNXD,B0BG225D1J,"DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky King Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Ivory)",New,232,0,191,71,0,0,0,0,USD,13,51,100,152,,33.95,0,33.95,0,NoRestockExcessActionRequired,,0,0,0,0,0.53,0.262673,cubic feet,Standard,60.940136,US,gl_home,10574,341,0,34,37,32.25,444.72,1733.05,3502.07,5267.47,3,62,126,0,0,39.59,210,0,210,0,,31,0,,,,,,,,,,,,,,,,,179.2,79,Healthy,,,2026-04-27,Yes,No,179.2,174.1,2026-04-27,443,1,28,2,366,unassigned,N,,,
2026-04-30,BAMBOO-FULL-LIGHT PINK-6PCS,X00438KSE9,B0CQ32S4MW,"DECOLURE 100% Viscose Derived from Bamboo Sheets Full Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Light Pink)",New,13,0,1,16,0,0,0,0,USD,3,17,51,83,,74.99,0,74.99,0,CreateShippingPlan,,0,0,0,0,1.48,0.249554,cubic feet,Standard,3.244202,US,gl_home,14195,14,0,3,2,74.99,224.97,1293.33,3698.49,5939.17,0,0,1,0,0,1.27,0,0,0,0,,2,0,,,,,,,,,,,,,,,,,61.5,64,Low stock,115,2026-05-06,2026-04-27,Yes,No,44.3,61.5,2026-04-27,13,0,1,1,15,unassigned,N,,,
2026-04-30,SL-COOLING-FITTED-FULL-LIGHT-PINK,X004OD9ZH9,B0F7M26SWR,"SLEEPHORIA Cooling Fitted Sheet Full Size - 1 PC BreezeWeave Cooling Sheets for Hot Sleepers & Cool Rest w/ 16 in Deep Pocket - Corner Straps, Cloud Soft, Ultra Durable - 52 x 72 in (Light Pink)",New,63,0,0,0,49,14,0,0,USD,0,6,9,9,,27.99,0,27.99,0,Create Outlet deal,,14.99,2,0,2466.49,0.13,0.135875,cubic feet,Standard,8.560125,US,gl_home,33953,366,63,42,91,27.99,0,179.94,263.91,263.91,0,0,0,63,0,52.63,0,0,0,0,,0,0,0,0,0,0,0,0,63,46.66,0,0,0,0,0,0,0,0,698.4,,Excess,,,2026-04-27,Yes,No,331.8,698.4,2026-04-27,63,0,0,0,366,unassigned,N,,,
2026-04-30,BAMBOO-KING-PURPLE-6PCS,X00438TOC1,B0CQ328N9Z,"DECOLURE 100% Viscose Derived from Bamboo Sheets King Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Purple)",New,288,0,5,163,152,0,0,0,USD,13,59,99,161,,110.99,0,110.99,0,NoRestockExcessActionRequired,,0,0,0,52.65,0.4,0.35971,cubic feet,Standard,103.59648,US,gl_home,14195,237,0,19,23,110.99,1305.85,4814.63,8213.23,13015.61,3,0,2,152,0,109.91,0,0,0,0,,28,0,2,0.36,91,32.74,60,32.39,0,0,0,0,0,0,0,0,0,0,228.3,98,Healthy,,,2026-04-27,Yes,No,202.8,228.3,2026-04-27,288,0,28,0,268,unassigned,N,,,
2026-04-30,LINEN-CURTAIN-52x63-IVORY-2-PCS,X004NSU7JP,B0F63B8T3G,"DECOLURE Linen Blackout Curtains - SunShield 63 Inches Long Black Out Curtains for Living Room and Bedroom Windows - Luxury Faux Linen, 2 Panels Set, Ultra Durable - 63 Length x 52 in (Ivory)",New,34,0,2,0,32,0,0,0,USD,0,0,0,0,Low traffic,27.99,0,27.99,0,Advertise listing,,0,0,0,1962.75,0,0.199952,cubic feet,Standard,6.798368,US,gl_home,6794874,366,34,,,27.99,0,0,0,0,0,0,2,32,0,25.45,0,0,0,0,,0,0,0,0,0,0,18,5.4,14,15.26,0,0,0,0,0,0,0,0,,3,Excess,,,,,,,,2026-04-27,34,0,0,0,366,unassigned,N,,,
2026-04-30,SATIN-STRIPE-TWIN-GOLD--6-PCS,X003UOC11P,B0C7K5TSRR,"DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky Twin Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Striped Gold)",New,59,0,30,0,30,0,0,0,USD,0,1,1,4,,27.95,0,27.95,0,Create Outlet deal,,24.46,2,0,1481.89,0.09,0.102665,cubic feet,Standard,6.057235,US,gl_home,24922,366,59,236,191,27.95,0,34.95,34.95,118.8,0,30,0,30,0,20.51,0,0,0,0,,0,0,0,0,0,0,0,0,30,16.79,0,0,0,0,0,0,0,0,1792,3,Excess,,,2026-04-27,Yes,No,1792,1000.3,2026-04-27,59,0,0,0,366,unassigned,N,,,
2026-04-30,BAMBOO-KING-BLACK,X003TOCG7P,B0BZPZ2L1R,"DECOLURE 100% Viscose Derived from Bamboo Sheets King Size - Luxury 4 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Black)",New,77,0,108,0,0,0,0,0,USD,20,31,83,191,,84.99,0,76.49,0,NoRestockExcessActionRequired,,,0,0,,1.97,0.286931,cubic feet,Standard,22.093687,US,gl_home,11515,163,0,42,22,76.49,1548.8,2394.44,6581.83,14898.68,108,0,0,0,0,,252,150,66,36,,105,0,,,,,,,,,,,,,,,,,84.6,155,Healthy,,,2026-04-27,Yes,No,84.6,31.6,2026-04-27,412,83,20,2,270,unassigned,N,,,
2026-04-30,SS-BAMBOO-PURPLE-FULL-6PCS,X004D8TP5H,B0DDTXKT5F,"SLEEP SANCTUARY 100% Viscose Derived from Bamboo Sheets Full 6pcs – BamBliss Luxury Cooling Sheets for Hot Sleepers - Cloud Soft, 17"" Deep Pocket, Ultra Durable Bed Set (Purple)",New,9,0,0,0,10,0,0,0,USD,1,2,8,11,,59.99,0,59.99,0,Create Outlet deal,,32.49,2,0,70.19,0.72,0.255223,cubic feet,Standard,2.297007,US,gl_home,47560,72,0,18,10,59.99,59.99,119.98,479.92,664.89,0,0,0,10,0,2.52,0,0,0,0,,0,0,6,0.77,4,1.03,0,0,0,0,0,0,0,0,0,0,0,0,172.5,7,Healthy,1,2026-05-07,2026-04-27,Yes,No,172.5,117.1,2026-04-27,9,0,0,0,72,unassigned,N,,,
2026-04-30,BAMBOO-FULL-BLACK,X003TONHMN,B0BZPYZ1XY,"DECOLURE 100% Viscose Derived from Bamboo Sheets Full Size - Luxury 4 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Black)",New,118,0,0,147,0,0,0,0,USD,7,19,39,70,,69.99,0,69.98,0,NoRestockExcessActionRequired,,0,0,0,0,0.38,0.243274,cubic feet,Standard,28.706332,US,gl_home,11515,143,0,32,28,69.98,441.83,1179.99,2506.17,4472.53,0,0,0,0,0,20.4,36,36,0,0,,26,0,,,,,,,,,,,,,,,,,222.6,72,Healthy,,,2026-04-27,Yes,No,218.8,222.6,2026-04-27,161,7,18,1,226,unassigned,N,,,
2026-04-30,SILK-PILLOWCASE-KING-CORAL-1PCS,X004C9YXBX,B0DBR855WF,"DECOLURE 100% Pure Mulberry Silk Pillow Case King Size – Highest Grade 30 Momme 6A+, Luxuriously Soft & Cooling Silk Pillowcase for Hair & Skin, Hypoallergenic, Breathable, Hidden Zipper (Coral)",New,14,0,5,16,0,0,0,0,USD,9,16,26,49,,54.95,0,54.95,52.2,NoExcessInventory,,0,0,0,0,1.11,0.031164,cubic feet,Standard,0.436296,US,gl_home,181216,60,0,41,43,54.95,424.55,779.2,1298.7,2464.59,3,0,2,0,0,0.33,150,150,0,0,,7,0,,,,,,,,,,,,,,,,,139.3,17,Healthy,,,2026-04-27,Yes,No,139.3,99.3,2026-04-27,167,3,3,1,366,unassigned,N,,,
2026-04-30,SL-QUILT-SET-TWIN-BLACK,X004R3MZUF,B0FGZMX1XV,"SLEEPHORIA Twin Quilt Bedding Set - Cloud Soft All-Season Bedspread 2 PC w/Sham, Bed Quilt Twin Size Coverlet - Oversized, Light Weight, Ultra Durable, Easy Care - 68 x 86 in (Black)",New,33,0,0,0,33,0,0,0,USD,0,0,1,3,Low traffic,33.99,0,33.99,0,Create Outlet deal,,19.19,2,0,4792.73,0.09,0.568755,cubic feet,Oversize,18.768915,US,gl_home,4852131,366,33,,143,25.99,0,0,23.99,71.97,0,0,0,33,0,33.44,0,0,0,0,,0,0,0,0,15,8.54,18,15.36,0,0,0,0,0,0,0,0,0,0,,3,Excess,,,,,,,1013.3,2026-04-27,33,0,0,0,366,unassigned,N,,,
2026-04-30,SS-SATIN-STRIPED-BLACK-TWIN-3PCS,X004D7EWND,B0DDR3RYKF,"SLEEP SANCTUARY Satin Sheets Twin Size – 3 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Striped Black)",New,18,0,18,0,0,0,0,0,USD,0,1,2,2,,31.95,0,31.95,0,Create Outlet deal,,15.97,2,0,647.13,0.4,0.128822,cubic feet,Standard,2.318796,US,gl_home,14711,366,0,120,195,31.95,0,31.95,63.9,63.9,18,0,0,0,0,1.66,12,0,6,6,,0,0,,,,,,,,,,,,,,,,,125,5,Healthy,,,2026-04-27,Yes,No,125,78,2026-04-27,30,0,0,0,366,unassigned,N,,,
2026-04-30,SATIN-FITTED-QUEEN-GREY,X004CC2WDL,B0DBW19GXY,"DECOLURE Satin Fitted Sheet Queen Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (Grey)",New,951,0,9,680,365,0,0,0,USD,64,131,193,266,,17.95,0,12.47,0,NoRestockExcessActionRequired,,0,0,0,3468.01,0.2,0.221637,cubic feet,Standard,210.776787,US,gl_home,14844,366,943,29,46,12.47,914.12,2106.77,3233.67,4608.02,7,1,1,365,0,197.2,0,0,0,0,,97,0,406,44.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.9,161,Excess,,,2026-04-27,No,No,360.1,491.9,2026-04-27,1031,80,16,1,366,unassigned,N,,,
2026-04-30,SS-BAMBOO-CREME-QUEEN-6PCS,X004D8VMOJ,B0DDTZCKGQ,"SLEEP SANCTUARY 100% Viscose Derived from Bamboo Sheets Queen Size 6pcs – BamBliss Luxury Cooling Sheets for Hot Sleepers - Cloud Soft, 17"" Deep Pocket, Ultra Durable Bed Set (Creme)",New,121,0,6,3,112,0,0,0,USD,4,34,74,108,,64.99,0,64.99,0,NoExcessInventory,,0,0,0,0,0.62,0.325841,cubic feet,Standard,39.426761,US,gl_home,47560,135,0,14,14,64.99,259.96,2204.66,4804.26,7028.92,5,0,1,112,0,53.1,0,0,0,0,,2,0,50,8.14,64,20.89,0,0,0,0,0,0,0,0,0,0,0,0,147.4,49,Healthy,,,2026-04-27,Yes,No,117.4,147.4,2026-04-27,121,0,2,0,138,unassigned,N,,,
2026-04-30,WATERPROOF-CHAIR-COVER-BEIGE-4PCS,X004632PSN,B0CY6QPTVJ,"Waterproof Dining Chair Covers Set of 4 - 3 Layers Thick Fabric Parsons Chair Slip Covers - Jacquard Kitchen Chair Covers & Stretch Protectors for Dining Room, Restaurant - Removable Washable (Beige)",New,88,0,3,0,3,0,192,0,USD,132,160,172,174,,31.99,0,10.99,0,CreateShippingPlan,,0,0,126,8403.82,0.46,0.250497,cubic feet,Standard,22.043736,US,gl_home,71038,75,0,2,6,31.99,1468.68,1845.4,2087.78,2127.76,0,0,3,3,0,282.86,0,0,0,0,,84,0,0,0,0,0,0,0,3,4.1,0,0,0,0,192,331.88,0,0,380.6,23,Healthy,,,2026-04-27,No,No,144.2,380.6,2026-04-27,152,64,11,9,113,unassigned,N,,,
2026-04-30,SL-COOLING-SHEET-KING-NAVY-BLUE,X004OCWRCZ,B0F7M13J7X,"SLEEPHORIA Cooling Sheets - BreezeWeave 4 PC King Size Cooling Bed Sheets for Hot Sleepers & Deep, Cool Rest - Cloud Soft, Silky Smooth, 16 in Deep Pocket, Ultra Durable (Navy Blue)",New,51,0,68,0,0,0,0,0,USD,15,87,144,171,,77.99,0,77.99,0,GoToRestock,,0,0,0,0,1.94,0.335929,cubic feet,Standard,17.132379,US,gl_home,32563,36,0,2,3,77.99,1164.85,6638.13,10942.56,12973.29,36,32,0,0,0,8.33,0,0,0,0,,9,0,,,,,,,,,,,,,,,,,59.7,47,Healthy,34,2026-05-06,2026-04-27,No,No,41.8,59.7,2026-04-27,52,1,1,7,42,unassigned,N,,,
2026-04-30,SL-COOLING-FITTED-TWIN-REGAL-PURPLE,X004OD84KN,B0F7M5MGSY,"SLEEPHORIA Cooling Fitted Sheet Twin Size - 1 PC BreezeWeave Cooling Sheets for Hot Sleepers & Cool Rest w/ 16 in Deep Pocket - Corner Straps, Cloud Soft, Ultra Durable - 37 x 72 in (Regal Purple)",New,8,0,0,0,11,0,0,0,USD,2,8,13,13,,24.99,0,24.99,0,Create Outlet deal,,13.49,2,0,390.09,0.67,0.115405,cubic feet,Standard,0.92324,US,gl_home,33953,53,0,4,8,24.99,49.98,211.92,336.87,336.87,0,0,0,11,0,7.05,0,0,0,0,,3,0,0,0,0,0,0,0,11,6.92,0,0,0,0,0,0,0,0,156.7,,,8,2026-05-05,2026-04-27,Yes,No,70.1,156.7,2026-04-27,10,2,0,1,56,unassigned,N,,,
2026-04-30,SS-SATIN-STRIPED-GREY-FULL-4PCS,X004D7A36N,B0DDRKF8FG,"SLEEP SANCTUARY Satin Sheets Full Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Striped Grey)",New,19,0,0,1,0,0,20,0,USD,1,5,9,13,,31.95,0,31.95,0,Create Outlet deal,,25.86,2,0,231.83,0.44,0.217996,cubic feet,Standard,4.141924,US,gl_home,14711,201,18,15,19,31.95,31.95,159.74,287.54,415.34,0,0,0,0,0,27.16,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30.06,0,0,202.5,9,Excess,,,2026-04-27,Yes,No,110,202.5,2026-04-27,19,0,0,0,201,unassigned,N,,,
2026-04-30,SL-COOLING-SHEET-QUEEN-NAVY-BLUE,X004OD4IP3,B0F7LYNN5W,"SLEEPHORIA Cooling Sheets - BreezeWeave 4 PC Queen Size Cooling Bed Sheets for Hot Sleepers & Deep, Cool Rest - Cloud Soft, Silky Smooth, 16 in Deep Pocket, Ultra Durable (Navy Blue)",,0,0,1,0,0,0,0,0,USD,0,13,88,108,,0,0,0,0,CreateShippingPlan,,,0,0,,4.04,0.297641,cubic feet,Standard,0,US,gl_home,,0,0,0,0,64.99,0,844.87,5733.12,7032.92,0,1,0,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,24.8,32,Out of stock,43,2026-04-29,2026-04-27,Yes,No,4.1,24.8,2026-04-27,0,0,0,0,0,unassigned,N,,,
2026-04-30,SL-COOLING-SHEET-FULL-CREAM,X004OCYRUZ,B0F7LX3RH7,"SLEEPHORIA Cooling Sheets - BreezeWeave 4 PC Full Size Cooling Bed Sheets for Hot Sleepers & Deep, Cool Rest - Cloud Soft, Silky Smooth, 16 in Deep Pocket, Ultra Durable (Cream)",New,48,0,52,0,0,0,0,0,USD,1,10,18,22,,60.99,0,60.99,0,NoRestockExcessActionRequired,,54.78,37,0,1654.71,0.63,0.274425,cubic feet,Standard,13.1724,US,gl_home,32563,221,0,19,28,60.99,59.99,599.9,1074.82,1315.78,12,40,0,0,0,9.27,0,0,0,0,,3,0,,,,,,,,,,,,,,,,,155.7,14,Healthy,,,2026-04-27,Yes,No,129.9,155.7,2026-04-27,49,1,1,1,228,unassigned,N,,,
2026-04-30,SILK-PILLOWCASE-KING-GREY-1PCS,X004C9YXBN,B0DBR73C9R,"DECOLURE 100% Pure Mulberry Silk Pillow Case King Size – Highest Grade 30 Momme 6A+, Luxuriously Soft & Cooling Silk Pillowcase for Hair & Skin, Hypoallergenic, Breathable, Hidden Zipper (Grey)",New,52,0,13,46,0,0,0,0,USD,2,9,33,73,,54.95,0,54.95,0,NoExcessInventory,,0,0,0,0,0.88,0.038906,cubic feet,Standard,2.023112,US,gl_home,181216,366,0,89,35,54.95,99.9,518.71,1835.63,3923.63,3,3,7,0,0,1.36,150,0,150,0,,8,0,,,,,,,,,,,,,,,,,227.9,36,Healthy,,,2026-04-27,Yes,No,227.9,99.5,2026-04-27,203,1,1,6,366,unassigned,N,,,
2026-04-30,SATIN-WHITE-QUEEN,X002O64ILL,B08KRXDWNN,"DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky Queen Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (White)",New,365,0,199,91,97,0,0,0,USD,30,126,233,372,,31.95,0,31.95,0,NoRestockExcessActionRequired,,0,0,0,0,0.84,0.220294,cubic feet,Standard,80.40731,US,gl_home,10574,212,0,23,26,30.35,958.5,4017.7,7436.35,11778.11,191,5,3,97,0,90.3,379,0,330,49,,36,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,138,Healthy,,,2026-04-27,Yes,No,80.2,101.5,2026-04-27,773,29,4,3,214,unassigned,N,,,
2026-04-30,BAMBOO-TWIN-OLIVE-6PCS,X004386X7Z,B0CQ2ZVMJJ,"DECOLURE 100% Viscose Derived from Bamboo Sheets Twin Size - Luxury 4 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Olive)",New,46,0,0,3,45,0,0,0,USD,0,7,10,17,,79.99,0,79.99,0,NoRestockExcessActionRequired,,0,0,0,35.71,0.3,0.18449,cubic feet,Standard,8.48654,US,gl_home,14195,203,0,26,35,79.99,0,432.43,588.64,1013.52,0,0,0,45,0,14.77,0,0,0,0,,1,0,1,0.09,32,5.9,13,3.61,0,0,0,0,0,0,0,0,0,0,305.2,17,Healthy,,,2026-04-27,Yes,No,174.1,305.2,2026-04-27,47,1,0,0,203,unassigned,N,,,
